date,stock_id,stock_name,close,avg_amount_20d,big_amount,today_amount,is_disposal
2025-02-10,1815,富喬,34.5,930313817,3500000,8484912618,-
2025-02-11,2027,大成鋼,41.9,631253831,2500000,3406460058,-
2025-02-12,3450,聯鈞,338.5,9257889206,37000000,12138148960,-
2025-02-12,6442,光聖,602.0,1098081286,4500000,3009489230,-
2025-02-13,2543,皇昌,102.0,1360067983,5500000,5653883474,-
2025-02-14,8028,昇陽半導體,133.5,861164570,3500000,2475023239,-
2025-02-14,6415,矽力*-KY,389.0,766986652,3000000,2767664700,-
2025-02-14,2408,南亞科,30.65,563554625,2500000,833712950,-
2025-02-17,3376,新日興,283.0,2064799254,8500000,6922849767,-
2025-02-18,3379,彬台,57.8,686123438,2500000,243772812,-
2025-02-18,1536,和大,78.7,569753506,2500000,4858155099,-
2025-02-19,8028,昇陽半導體,159.5,1390904826,5500000,6764203197,-
2025-02-19,4772,台特化,232.5,788429706,3000000,1170129720,-
2025-02-19,3379,彬台,63.5,695857425,3000000,267376955,-
2025-02-19,6206,飛捷,151.5,644832768,2500000,1686810280,-
2025-02-20,2408,南亞科,39.15,811728477,3000000,2879770249,-
2025-02-20,6206,飛捷,166.5,726540530,3000000,2195214003,-
2025-02-21,1519,華城,623.0,1571502275,6500000,10568770274,-
2025-02-21,3558,神準,251.0,506640972,2000000,1653863846,-
2025-02-24,3379,彬台,66.8,746963551,3000000,742189396,-
2025-02-24,4916,事欣科,51.4,607194854,2500000,3505003864,-
2025-02-24,4510,高鋒,54.5,600610681,2500000,2030715883,-
2025-02-24,5347,世界,99.8,587883508,2500000,2628787334,-
2025-02-25,4931,新盛力,72.8,1647830434,6500000,1802609591,-
2025-02-25,2606,裕民,73.1,1049845555,4000000,5384912320,-
2025-02-25,4510,高鋒,59.9,696080436,3000000,3650967256,-
2025-02-25,3379,彬台,73.4,689006192,3000000,3554862250,-
2025-02-25,2637,慧洋-KY,81.9,563997644,2500000,2719224353,-
2025-02-27,2383,台光電,633.0,2665973400,11000000,9019631212,-
2025-02-27,1815,富喬,35.25,2431244288,9500000,4336364931,-
2025-03-05,6805,富世達,732.0,1023670615,4000000,1302694057,-
2025-03-05,3022,威強電,117.5,941057617,4000000,3694564748,-
2025-03-05,3379,彬台,75.3,828745574,3500000,1797694276,-
2025-03-05,2468,華經,37.85,580058270,2500000,557413611,-
2025-03-06,5314,世紀*,897.0,664996898,2500000,1021605259,-
2025-03-07,5439,高技,152.0,1171700404,4500000,1039999968,-
2025-03-11,4931,新盛力,80.8,1268089951,5000000,4667724585,-
2025-03-12,3563,牧德,552.0,672165090,2500000,2410959513,-
2025-03-13,2344,華邦電,21.0,2350509772,9500000,5453229862,-
2025-03-13,2328,,50.9,1072130757,4500000,5247214193,-
2025-03-14,8234,新漢,95.7,800514990,3000000,421093241,-
2025-03-17,2637,慧洋-KY,85.0,2217112630,9000000,3452381671,-
2025-03-17,8096,擎亞,68.0,1169293575,4500000,1845796817,-
2025-03-18,8096,擎亞,74.8,1226269036,5000000,6993914940,-
2025-03-19,4931,新盛力,96.8,3394293634,14000000,10343614378,-
2025-03-19,4303,信立,81.9,1570995087,6500000,2262313810,-
2025-03-19,6558,興能高,61.4,1408112731,5500000,1373626729,-
2025-03-20,8111,立碁,64.6,586176037,2500000,4880778866,-
2025-03-21,3163,波若威,196.5,2429710021,9500000,5696176053,-
2025-03-21,3022,威強電,104.5,1787737698,7000000,1446114434,-
2025-03-21,4303,信立,90.5,1669168188,6500000,1862569439,-
2025-03-21,3081,聯亞,337.5,1365417324,5500000,229432313,-
2025-03-21,3213,茂訊,135.5,946865055,4000000,887201771,-
2025-03-21,2468,華經,44.55,895365293,3500000,647469516,-
2025-03-21,2429,銘旺科,65.2,528253925,2000000,1403467850,-
2025-03-24,3163,波若威,216.0,2507051184,10000000,17610823285,-
2025-03-24,2468,華經,49.0,893841627,3500000,1044059708,-
2025-03-25,4979,華星光,202.0,3933110857,16000000,9552873248,-
2025-03-25,4510,高鋒,54.1,1757433419,7000000,1363752569,-
2025-03-25,2468,華經,53.9,889274372,3500000,1267079221,-
2025-03-26,4991,環宇-KY,129.0,2086460273,8500000,3799062130,-
2025-03-26,4303,信立,92.4,1825249106,7500000,3613764169,-
2025-03-26,2468,華經,59.2,919296201,3500000,618548676,-
2025-03-31,4541,晟田,53.3,597537075,2500000,2509487073,-
2025-04-02,2634,漢翔,53.8,1263231392,5000000,3091048304,-
2025-04-02,4541,晟田,53.3,1114518013,4500000,2767712472,-
2025-04-02,8222,寶一,53.6,661942563,2500000,2891259335,-
2025-04-07,6877,鏵友益,94.3,726288971,3000000,270101212,-
2025-04-09,6148,驊宏資,49.15,893926484,3500000,1646018183,-
2025-04-11,2330,,863.0,40281752475,50000000,17626050080,-
2025-04-11,2317,鴻海,123.5,11810188042,47000000,4393658536,-
2025-04-11,3163,波若威,135.0,5211343186,21000000,151845030,-
2025-04-11,2382,廣達,196.0,5172913349,21000000,1260012852,-
2025-04-11,2603,長榮,188.0,4960851705,20000000,1152029596,-
2025-04-11,4931,新盛力,68.3,4879426748,20000000,91311613,-
2025-04-11,4979,華星光,135.0,3999756175,16000000,793843144,-
2025-04-11,3450,聯鈞,188.0,3904232032,16000000,1043503391,-
2025-04-11,3017,奇鋐,374.5,3748352595,15000000,991183403,-
2025-04-11,2308,台達電,308.5,3532881174,14000000,1022045204,-
2025-04-11,2357,華碩,485.0,3529002250,14000000,1396919795,-
2025-04-11,2408,南亞科,33.2,2852511053,11000000,260263895,-
2025-04-11,2345,智邦,478.5,2748674832,11000000,258303091,-
2025-04-11,3019,亞光,120.0,2544346943,10000000,175293720,-
2025-04-11,2303,聯電,43.85,2432122058,9500000,2180766512,-
2025-04-11,2328,,37.7,2416242913,9500000,1521129136,-
2025-04-11,4763,,735.0,2413541675,9500000,454911345,-
2025-04-11,2891,中信金,37.4,2405547774,9500000,1589829249,-
2025-04-11,2383,台光電,447.5,2379748107,9500000,211797662,-
2025-04-11,5439,高技,152.5,2308939001,9000000,517274486,-
2025-04-11,4303,信立,61.8,2288848940,9000000,115554663,-
2025-04-11,2344,華邦電,15.05,2268386118,9000000,522073499,-
2025-04-11,2609,陽明,62.2,2260935002,9000000,689559640,-
2025-04-11,1519,華城,353.5,2163188151,8500000,524410389,-
2025-04-11,3293,鈊象,786.0,2159002717,8500000,482251872,-
2025-04-11,3711,日月光投控,126.5,2152022156,8500000,521022306,-
2025-04-11,3211,順達,140.5,2115222652,8500000,145827387,-
2025-04-11,2634,漢翔,46.5,1961688400,8000000,409280307,-
2025-04-11,4991,環宇-KY,90.0,1953525283,8000000,735986274,-
2025-04-11,8096,擎亞,55.3,1947927940,8000000,136685358,-
2025-04-11,3231,緯創,82.1,1895769245,7500000,315597691,-
2025-04-11,8299,群聯,446.5,1894584421,7500000,463903620,-
2025-04-11,6781,AES-KY,702.0,1830518432,7500000,381751812,-
2025-04-11,2027,大成鋼,47.3,1775897111,7000000,669115211,-
2025-04-11,2881,富邦金,79.3,1690002872,7000000,790062800,-
2025-04-11,4541,晟田,44.35,1668455761,6500000,220716853,-
2025-04-11,2618,長榮航,36.85,1617791230,6500000,254295475,-
2025-04-11,8222,寶一,52.8,1595526410,6500000,189914590,-
2025-04-11,3491,昇達科,346.5,1590859425,6500000,267610801,-
2025-04-11,3665,貿聯-KY,413.0,1589116842,6500000,498679328,-
2025-04-11,3034,聯詠,504.0,1586035212,6500000,667816632,-
2025-04-11,3037,欣興,77.4,1585770983,6500000,1225588592,-
2025-04-11,6805,富世達,469.0,1561752398,6000000,400757877,-
2025-04-11,3443,創意,938.0,1541633537,6000000,452655350,-
2025-04-11,6223,旺矽,543.0,1536170914,6000000,250579296,-
2025-04-11,3035,智原,190.0,1529147348,6000000,185676550,-
2025-04-11,3324,雙鴻,436.5,1482740170,6000000,466158804,-
2025-04-11,3481,群創,13.1,1435334259,5500000,570481206,-
2025-04-11,2882,國泰金,54.4,1418843030,5500000,1100592800,-
2025-04-11,2049,上銀,196.5,1415182674,5500000,2114421084,-
2025-04-11,6515,穎崴,774.0,1399585354,5500000,662560430,-
2025-04-11,2404,漢唐,459.5,1399069945,5500000,1610727148,-
2025-04-11,8111,立碁,40.5,1387906344,5500000,188660153,-
2025-04-11,1569,濱川,59.9,1333702095,5500000,54586676,-
2025-04-11,2327,國巨*,425.0,1272331202,5000000,457955350,-
2025-04-11,1815,富喬,24.65,1269433431,5000000,247437314,-
2025-04-11,2379,瑞昱,484.0,1263775751,5000000,268406072,-
2025-04-11,2368,金像電,156.5,1148796456,4500000,360648750,-
2025-04-11,2449,京元電子,78.9,1132922541,4500000,245435884,-
2025-04-11,3653,健策,831.0,1116816217,4500000,1471838025,-
2025-04-11,2637,慧洋-KY,56.2,1089115440,4500000,660544774,-
2025-04-11,6148,驊宏資,54.8,1085411250,4500000,604496294,-
2025-04-11,2883,凱基金,15.5,1083188807,4500000,537398674,-
2025-04-11,2615,萬海,67.2,1020765462,4000000,159498490,-
2025-04-11,2543,皇昌,76.4,1012015271,4000000,150809826,-
2025-04-11,6558,興能高,42.5,986472114,4000000,26776775,-
2025-04-11,3563,牧德,396.5,976791784,4000000,166659229,-
2025-04-11,2453,凌群,55.9,950705920,4000000,22390262,-
2025-04-11,2301,光寶科,78.7,948062850,4000000,262760685,-
2025-04-11,3081,聯亞,232.5,945316510,4000000,1200692087,-
2025-04-11,6239,力成,108.5,936432258,3500000,317419551,-
2025-04-11,3260,威剛,73.4,933795648,3500000,79969271,-
2025-04-11,8069,元太,218.0,914978435,3500000,666127994,-
2025-04-11,1301,台塑,34.8,910862572,3500000,299112488,-
2025-04-11,1590,亞德客-KY,742.0,910097650,3500000,1436228352,-
2025-04-11,3078,僑威,68.9,909286445,3500000,99983934,-
2025-04-11,8028,昇陽半導體,99.9,908523856,3500000,171787004,-
2025-04-11,6442,光聖,325.5,907274212,3500000,547336006,-
2025-04-11,2885,元大金,30.0,903939401,3500000,469113870,-
2025-04-11,6415,矽力*-KY,352.5,890773833,3500000,1527459569,-
2025-04-11,6446,藥華藥,490.0,883196185,3500000,404344570,-
2025-04-11,2376,技嘉,199.0,882097236,3500000,296670195,-
2025-04-11,2324,仁寶,26.05,867457078,3500000,550734122,-
2025-04-11,6274,台燿,128.5,848238459,3500000,1226815578,-
2025-04-11,6472,,701.0,845111744,3500000,313801949,-
2025-04-11,2002,中鋼,20.9,839349418,3500000,311338769,-
2025-04-11,6829,千附精密,118.5,822783846,3500000,66285798,-
2025-04-11,5871,,103.5,817213766,3500000,802075469,-
2025-04-11,2385,群光,140.0,808001448,3000000,289954420,-
2025-04-11,3029,零壹,112.0,799343040,3000000,72765392,-
2025-04-11,4583,台灣精銳,588.0,798380320,3000000,280089376,-
2025-04-11,3706,神達,47.2,793918129,3000000,195942731,-
2025-04-11,1316,上曜,15.0,793794289,3000000,158733880,-
2025-04-11,6488,環球晶,289.5,793406597,3000000,196085251,-
2025-04-11,1513,中興電,117.0,790783568,3000000,166883301,-
2025-04-11,1319,東陽,125.0,788496993,3000000,244764500,-
2025-04-11,6227,茂綸,82.7,781288548,3000000,145691466,-
2025-04-11,2890,永豐金,21.0,777736347,3000000,739087948,-
2025-04-11,6117,迎廣,69.4,775019829,3000000,37601187,-
2025-04-11,2371,大同,35.25,770779669,3000000,183151057,-
2025-04-11,6139,亞翔,193.5,760741909,3000000,103399787,-
2025-04-11,2888,,10.95,759367447,3000000,2583478908,-
2025-04-11,2356,英業達,37.25,746565609,3000000,175549238,-
2025-04-11,2486,一詮,73.2,735089589,3000000,410152831,-
2025-04-11,2377,微星,135.5,725272040,3000000,862669646,-
2025-04-11,6285,啟碁,111.5,721327353,3000000,98090531,-
2025-04-11,3162,精確,42.35,707858611,3000000,36638114,-
2025-04-11,2887,台新新光金,15.6,706587766,3000000,990334099,-
2025-04-11,3227,原相,190.5,705919225,3000000,194678582,-
2025-04-11,4958,臻鼎-KY,94.3,702144643,3000000,133863351,-
2025-04-11,8234,新漢,68.3,701816235,3000000,77203987,-
2025-04-11,2337,旺宏,18.75,693289950,3000000,67369357,-
2025-04-11,3131,弘塑,889.0,691970910,3000000,49613312,-
2025-04-11,7402,邑錡,82.2,682286461,2500000,99163797,-
2025-04-11,6753,龍德造船,98.2,670261761,2500000,36717553,-
2025-04-11,6877,鏵友益,75.7,668431964,2500000,26331100,-
2025-04-11,5347,世界,82.1,658642316,2500000,82985499,-
2025-04-11,6206,飛捷,99.5,658281592,2500000,51064674,-
2025-04-11,3323,加百裕,27.6,655359644,2500000,124431735,-
2025-04-11,2354,鴻準,52.5,654210502,2500000,92384785,-
2025-04-11,2360,致茂,246.5,650118028,2500000,50765678,-
2025-04-11,2359,所羅門,116.5,639131907,2500000,289021723,-
2025-04-11,4510,高鋒,38.1,619947078,2500000,100494227,-
2025-04-11,6757,台灣虎航,85.9,617472850,2500000,276344799,-
2025-04-11,3022,威強電,74.0,613170152,2500000,51833522,-
2025-04-11,4977,眾達-KY,84.2,610250543,2500000,166102163,-
2025-04-11,3013,晟銘電,89.1,607929422,2500000,454616803,-
2025-04-11,2474,可成,194.5,607005714,2500000,169426591,-
2025-04-11,6191,精成科,53.5,598168301,2500000,96216315,-
2025-04-11,1477,聚陽,254.0,595365989,2500000,1388300582,-
2025-04-11,3264,欣銓,61.3,589497853,2500000,40831098,-
2025-04-11,3312,弘憶股,39.1,586928685,2500000,54639936,-
2025-04-11,3605,宏致,43.1,582285953,2500000,181664370,-
2025-04-11,2409,友達,11.65,577131698,2500000,150883035,-
2025-04-11,2395,研華,336.0,573714703,2500000,527301920,-
2025-04-11,4749,新應材,403.0,553672428,2000000,47414965,-
2025-04-11,2455,全新,92.7,549122906,2000000,524290470,-
2025-04-11,6215,和椿,66.2,545282478,2000000,78348389,-
2025-04-11,5309,系統電,31.9,544345975,2000000,43433242,-
2025-04-11,4938,和碩,75.5,539583797,2000000,152171357,-
2025-04-11,9958,世紀鋼,144.5,531222125,2000000,291665611,-
2025-04-11,2009,第一銅,32.85,530304391,2000000,71854003,-
2025-04-11,1303,南亞,29.5,525155928,2000000,236545690,-
2025-04-11,6187,萬潤,221.0,524767175,2000000,73229897,-
2025-04-11,4971,IET-KY,98.0,522174551,2000000,9428384,-
2025-04-11,1326,台化,25.1,519383741,2000000,351414119,-
2025-04-11,1605,華新,19.55,508864970,2000000,390903181,-
2025-04-11,6438,迅得,151.0,506498550,2000000,973139595,-
2025-04-11,1785,光洋科,51.4,504857551,2000000,547376542,-
2025-04-14,2382,廣達,215.5,4845410458,19000000,13336955741,-
2025-04-14,2603,長榮,206.5,4720422049,19000000,13647487132,-
2025-04-14,3017,奇鋐,411.5,3529324622,14000000,6386557030,-
2025-04-14,2383,台光電,492.0,2258587212,9000000,4374696543,-
2025-04-14,2609,陽明,68.4,2191347321,9000000,4567733906,-
2025-04-14,3231,緯創,90.3,1822056167,7500000,5320285265,-
2025-04-14,2618,長榮航,40.5,1506122982,6000000,3192813257,-
2025-04-14,3665,貿聯-KY,454.0,1496097289,6000000,3032157278,-
2025-04-14,2615,萬海,73.9,985053522,4000000,1295067076,-
2025-04-14,6415,矽力*-KY,387.5,898709772,3500000,1727035719,-
2025-04-14,3264,欣銓,67.4,555931534,2000000,800483151,-
2025-04-15,6415,矽力*-KY,426.0,937362883,3500000,2334122470,-
2025-04-15,2615,萬海,81.2,932229825,3500000,2252276584,-
2025-04-15,8069,元太,237.0,897666273,3500000,1705523681,-
2025-04-15,2429,銘旺科,44.15,717705662,3000000,101709201,-
2025-04-15,2455,全新,97.0,567271340,2500000,1063311942,-
2025-04-16,3163,波若威,152.0,5297385023,21000000,3725174702,-
2025-04-16,4979,華星光,146.0,3712696742,15000000,2130311190,-
2025-04-16,3450,聯鈞,206.5,3413744227,14000000,4175480252,-
2025-04-16,4931,新盛力,75.3,3324509054,13000000,705590394,-
2025-04-16,8096,擎亞,60.3,1883959273,7500000,1225194253,-
2025-04-16,4991,環宇-KY,100.5,1785340552,7000000,1237678458,-
2025-04-16,8111,立碁,41.65,1376667638,5500000,352525499,-
2025-04-16,6148,驊宏資,59.4,1369147356,5500000,2517817578,-
2025-04-16,6515,穎崴,876.0,1361332432,5500000,948337649,-
2025-04-16,3081,聯亞,261.0,1093959407,4500000,1367418933,-
2025-04-16,6442,光聖,353.0,816076399,3500000,866884845,-
2025-04-16,6558,興能高,48.3,782867279,3000000,698164884,-
2025-04-16,6285,啟碁,130.0,773360396,3000000,684336933,-
2025-04-16,1536,和大,57.7,671050107,2500000,452369420,-
2025-04-16,6227,茂綸,89.7,624483254,2500000,290981222,-
2025-04-16,3323,加百裕,28.65,609878728,2500000,111886162,-
2025-04-16,6438,迅得,157.5,596318677,2500000,744042327,-
2025-04-16,4977,眾達-KY,92.8,526999989,2000000,317935944,-
2025-04-17,4541,晟田,51.3,1844520126,7500000,1526510138,-
2025-04-17,8222,寶一,59.8,1823976122,7500000,1155010950,-
2025-04-17,6148,驊宏資,65.3,1487463363,6000000,2194678808,-
2025-04-17,6829,千附精密,141.0,907952312,3500000,1047236210,-
2025-04-17,7402,邑錡,94.2,690563428,3000000,460502969,-
2025-04-17,6140,訊達,36.9,560233082,2000000,82459507,-
2025-04-18,6415,矽力*-KY,459.0,959180386,4000000,2466637790,-
2025-04-18,6140,訊達,40.55,561677828,2000000,726588780,-
2025-04-21,2408,南亞科,35.3,2310284067,9000000,3853706829,-
2025-04-21,6148,驊宏資,66.4,1921032373,7500000,5003374371,-
2025-04-22,2408,南亞科,38.8,2322949221,9500000,7784273442,-
2025-04-24,6148,驊宏資,65.0,2281968685,9000000,561360370,-
2025-04-24,5439,高技,130.5,1722458208,7000000,862233358,-
2025-04-24,2468,華經,67.6,1649247804,6500000,865661943,-
2025-04-24,6223,旺矽,613.0,1527924393,6000000,952846221,-
2025-04-24,6515,穎崴,823.0,1091767415,4500000,952105291,-
2025-04-24,3147,大綜,234.0,786160065,3000000,2805098733,-
2025-04-24,8028,昇陽半導體,117.5,744881309,3000000,1378025685,-
2025-04-24,6438,迅得,147.0,704831285,3000000,380484598,-
2025-04-24,3563,牧德,375.5,633508070,2500000,355470389,-
2025-04-25,2468,華經,74.3,1629176940,6500000,2387056191,-
2025-04-25,3147,大綜,257.0,904160103,3500000,1937674590,-
2025-04-28,2383,台光電,566.0,2390024211,9500000,4480864817,-
2025-04-28,6805,富世達,447.0,1010637044,4000000,1499296721,-
2025-04-28,3147,大綜,282.5,973434399,4000000,448632808,-
2025-04-29,6148,驊宏資,73.1,2201218726,9000000,3608197588,-
2025-04-29,2468,華經,80.0,1467095777,6000000,2111062941,-
2025-04-30,4931,新盛力,81.6,1306401227,5000000,3018280056,-
2025-04-30,8096,擎亞,57.3,1219094521,5000000,1249282290,-
2025-04-30,2049,上銀,222.5,1213911577,5000000,2210330785,-
2025-04-30,4583,台灣精銳,664.0,555725905,2000000,1099140125,-
2025-04-30,6215,和椿,87.0,542655731,2000000,1375979267,-
2025-04-30,8072,陞泰,52.0,515507769,2000000,948848403,-
2025-05-02,6215,和椿,95.7,597363117,2500000,2070364703,-
2025-05-05,2383,台光電,611.0,2566590127,10000000,5600479978,-
2025-05-05,4931,新盛力,91.1,1611527708,6500000,5968387329,-
2025-05-05,3665,貿聯-KY,590.0,1588841681,6500000,2927273093,-
2025-05-05,4303,信立,82.6,1202535585,5000000,2129015978,-
2025-05-05,1815,富喬,29.95,653021751,2500000,1610001622,-
2025-05-05,6558,興能高,55.0,579494599,2500000,2861986405,-
2025-05-05,2360,致茂,321.5,529118013,2000000,1196334326,-
2025-05-07,8222,寶一,66.8,2076623534,8500000,3713057053,-
2025-05-07,4541,晟田,51.7,1419334530,5500000,1377796139,-
2025-05-07,8072,陞泰,48.1,700936918,3000000,502209183,-
2025-05-07,1560,中砂,270.5,524150185,2000000,1764378915,-
2025-05-07,6757,台灣虎航,103.5,519673935,2000000,4348206007,-
2025-05-07,5251,天鉞電,49.05,512372170,2000000,357422762,-
2025-05-12,3450,聯鈞,204.5,4248028388,17000000,7369798043,-
2025-05-12,4979,華星光,166.0,3105474710,12000000,7295822809,-
2025-05-12,6442,光聖,426.5,1221077995,5000000,4785696362,-
2025-05-12,6757,台灣虎航,108.0,892854812,3500000,2974886406,-
2025-05-12,3081,聯亞,282.5,883065908,3500000,1961617982,-
2025-05-12,6227,茂綸,102.5,631763805,2500000,244619500,-
2025-05-13,6215,和椿,106.5,1211389751,5000000,1862160285,-
2025-05-13,3563,牧德,480.0,947735126,4000000,941472813,-
2025-05-13,5314,世紀*,64.9,641111434,2500000,866597779,-
2025-05-13,6227,茂綸,112.5,636710206,2500000,1481576680,-
2025-05-14,2408,南亞科,40.9,3315083647,13000000,5857822771,-
2025-05-14,8069,元太,233.0,1562958165,6500000,3958812693,-
2025-05-15,2408,南亞科,44.95,3496936103,14000000,11203078168,-
2025-05-15,4991,環宇-KY,96.2,1260473875,5000000,2528191670,-
2025-05-15,2449,京元電子,100.5,862500542,3500000,3872271516,-
2025-05-15,3013,晟銘電,105.5,663177122,2500000,1891548309,-
2025-05-15,2543,皇昌,86.9,629943355,2500000,1786594716,-
2025-05-16,6140,訊達,47.35,1374235481,5500000,788563960,-
2025-05-16,2404,漢唐,509.0,865777293,3500000,2957426854,-
2025-05-19,2615,萬海,111.0,2207864647,9000000,15802522850,-
2025-05-19,1503,士電,184.0,510602087,2000000,3238062687,-
2025-05-20,4949,有成精密,50.7,821787148,3500000,788633047,-
2025-05-21,6140,訊達,48.95,1412032940,5500000,1109593642,-
2025-05-21,8072,陞泰,48.15,853639405,3500000,358469922,-
2025-05-21,4949,有成精密,55.7,845380174,3500000,4155563250,-
2025-05-21,5251,天鉞電,50.7,744629329,3000000,590278513,-
2025-05-22,5439,高技,194.5,2110757658,8500000,3908182872,-
2025-05-22,2368,金像電,244.0,1787617931,7000000,6017472911,-
2025-05-23,2615,萬海,126.5,3910752287,16000000,13048866241,-
2025-05-23,6191,精成科,81.6,585020102,2500000,3630954443,-
2025-05-26,4949,有成精密,60.0,1213569264,5000000,1912837209,-
2025-05-27,3379,彬台,77.5,1051348395,4000000,719561960,-
2025-06-02,6890,,304.0,533814426,2000000,1072455586,-
2025-06-03,8222,寶一,56.5,1632358861,6500000,1474806101,-
2025-06-04,5251,天鉞電,52.1,883801635,3500000,1050681626,-
2025-06-04,8072,陞泰,50.4,862637035,3500000,1137865388,-
2025-06-05,4763,,939.0,1568155453,6500000,5359422772,-
2025-06-05,3379,彬台,80.8,1309332709,5000000,799600592,-
2025-06-05,9958,世紀鋼,199.0,752150396,3000000,2675683336,-
2025-06-09,3167,大量,110.0,527496178,2000000,1083851440,-
2025-06-10,6274,台燿,207.5,2163930702,8500000,7414226949,-
2025-06-10,3167,大量,121.0,566727993,2500000,5826800815,-
2025-06-11,3013,晟銘電,111.5,1050924910,4000000,2106442308,-
2025-06-11,3081,聯亞,288.0,1005672363,4000000,1610682954,-
2025-06-12,4979,華星光,184.5,2346887892,9500000,8710896596,-
2025-06-12,6805,富世達,763.0,1788634630,7000000,5838449848,-
2025-06-12,4949,有成精密,57.0,1329741852,5500000,856814599,-
2025-06-12,3081,聯亞,316.5,919936820,3500000,3193153581,-
2025-06-12,6290,良維,107.5,844151779,3500000,2587024843,-
2025-06-12,4991,環宇-KY,82.5,585967012,2500000,1158080945,-
2025-06-13,3324,雙鴻,694.0,1400980040,5500000,5086613377,-
2025-06-13,4931,新盛力,86.5,1156956730,4500000,1523845932,-
2025-06-13,2468,華經,68.2,716739847,3000000,1782135234,-
2025-06-13,6148,驊宏資,62.1,689752013,3000000,1388626093,-
2025-06-13,6140,訊達,44.3,506142367,2000000,544682465,-
2025-06-17,3450,聯鈞,216.5,2270677371,9000000,6223712507,-
2025-06-17,8210,勤誠,421.0,898074750,3500000,2614729830,-
2025-06-17,4991,環宇-KY,99.3,794254504,3000000,3879505686,-
2025-06-18,4949,有成精密,60.0,1502231375,6000000,873736478,-
2025-06-18,5251,天鉞電,57.4,1065829886,4500000,2887368066,-
2025-06-18,3147,大綜,209.5,584568341,2500000,1217107868,-
2025-06-19,2408,南亞科,59.1,5907987145,24000000,10551568386,-
2025-06-19,3013,晟銘電,135.0,1603539883,6500000,5818350299,-
2025-06-19,8210,勤誠,463.5,1112639975,4500000,4565054043,-
2025-06-19,3376,新日興,200.5,1049332242,4000000,4462581121,-
2025-06-20,3376,新日興,220.5,1209271628,5000000,9580891771,-
2025-06-23,6139,亞翔,294.0,1170342937,4500000,8740710204,-
2025-06-23,5251,天鉞電,60.9,1154986974,4500000,2516210026,-
2025-06-24,3037,欣興,110.0,2526868162,10000000,6535969551,-
2025-06-24,6139,亞翔,323.0,1592246967,6500000,9557679191,-
2025-06-24,5443,均豪,89.8,695811651,3000000,2126457804,-
2025-06-25,2357,華碩,745.0,2724261133,11000000,8129846720,-
2025-06-25,4991,環宇-KY,112.0,1616257992,6500000,2197650379,-
2025-06-25,1560,中砂,316.0,932894459,3500000,3143469705,-
2025-06-25,3363,上詮,289.0,780191674,3000000,3218874981,-
2025-06-25,8054,,111.0,767066362,3000000,1665018857,-
2025-06-25,8072,陞泰,53.0,711661386,3000000,706261725,-
2025-06-25,2328,,43.7,539418788,2000000,2070763987,-
2025-06-26,4931,新盛力,93.9,1304566747,5000000,3732069572,-
2025-06-26,3211,順達,228.0,1171580881,4500000,8290251958,-
2025-06-26,8054,,122.0,845374959,3500000,2812570845,-
2025-06-27,4931,新盛力,103.0,1373247971,5500000,1659947822,-
2025-06-27,2360,致茂,430.0,765241708,3000000,3620615146,-
2025-06-27,3036,文曄,140.0,634976144,2500000,5460307036,-
2025-06-30,6191,精成科,88.6,1991392166,8000000,5424839935,-
2025-06-30,3491,昇達科,370.5,664642149,2500000,2342710624,-
2025-07-02,4991,環宇-KY,119.5,2377701862,9500000,2187009676,-
2025-07-02,4931,新盛力,105.5,1920914428,7500000,2432631084,-
2025-07-02,3297,杭特,58.7,647650365,2500000,790999676,-
2025-07-03,3167,大量,138.0,2861525956,11000000,2063474524,-
2025-07-03,8932,,141.0,845457600,3500000,2021175914,-
2025-07-03,9904,,35.05,736218145,3000000,3202879391,-
2025-07-04,3297,杭特,66.1,821554925,3500000,3245604523,-
2025-07-07,4991,環宇-KY,143.0,3084168058,12000000,7830238757,-
2025-07-08,3128,昇銳,50.2,629416438,2500000,1581048672,-
2025-07-10,3081,聯亞,348.0,1236451647,5000000,1903321404,-
2025-07-10,6640,均華,754.0,860521888,3500000,1684365469,-
2025-07-10,8046,南電,139.0,716068728,3000000,3601944109,-
2025-07-10,4971,IET-KY,156.0,608916880,2500000,1785038147,-
