date,group,rank,stock_id,change_0905,is_limit_up
2025-12-16,晶圓代工,2,2303,-0.82,False
2025-12-16,晶圓代工,3,2330,-1.03,False
2025-12-16,板卡,1,3515,1.02,False
2025-12-16,板卡,2,2465,0.47,False
2025-12-16,板卡,3,2399,0.4,False
2025-12-16,板卡,4,2331,0.19,False
2025-12-16,板卡,5,2377,-0.5,False
2025-12-16,機器人,1,4585,3.28,False
2025-12-16,機器人,2,3708,0.94,False
2025-12-16,機器人,3,3019,0.36,False
2025-12-16,機器人,4,8374,0.13,False
2025-12-16,機器人,5,2359,-0.39,False
2025-12-16,機殼,1,8210,0.57,False
2025-12-16,機殼,2,2474,0.54,False
2025-12-16,機殼,3,3518,0.48,False
2025-12-16,機殼,4,3032,0.13,False
2025-12-16,機殼,5,3693,-0.57,False
2025-12-16,水泥,1,8936,1.89,False
2025-12-16,水泥,2,1110,0.31,False
2025-12-16,水泥,3,1108,0.0,False
2025-12-16,水泥,4,1101,-0.44,False
2025-12-16,水泥,5,9945,-0.67,False
2025-12-16,滑軌,1,2059,0.14,False
2025-12-16,營建,1,2596,2.21,False
2025-12-16,營建,2,6806,1.0,False
2025-12-16,營建,3,2515,0.38,False
2025-12-16,營建,4,2542,0.27,False
2025-12-16,營建,5,5534,0.12,False
2025-12-16,特化,1,4722,1.17,False
2025-12-16,特化,2,4768,0.92,False
2025-12-16,特化,3,1727,0.13,False
2025-12-16,特化,4,4749,0.0,False
2025-12-16,特化,5,5234,-0.44,False
2025-12-16,玻纖布,1,5340,0.0,False
2025-12-16,玻纖布,2,1802,-0.14,False
2025-12-16,玻纖布,3,1815,-0.24,False
2025-12-16,玻纖布,4,1303,-1.49,False
2025-12-16,生技醫療,1,4157,7.19,False
2025-12-16,生技醫療,2,4168,5.5,False
2025-12-16,生技醫療,3,3176,1.89,False
2025-12-16,生技醫療,4,7799,1.69,False
2025-12-16,生技醫療,5,1795,1.6,False
2025-12-16,生物製劑,1,6550,5.66,False
2025-12-16,生物製劑,2,4168,5.5,False
2025-12-16,生物製劑,3,6541,2.67,False
2025-12-16,生物製劑,4,3176,1.89,False
2025-12-16,生物製劑,5,4147,0.47,False
2025-12-16,矽晶圓指標,1,6182,-0.34,False
2025-12-16,矽晶圓指標,2,3707,-0.41,False
2025-12-16,矽晶圓指標,3,5483,-0.5,False
2025-12-16,矽晶圓指標,4,3016,-0.59,False
2025-12-16,矽晶圓指標,5,3532,-1.04,False
2025-12-16,砷化鎵,1,8086,-0.48,False
2025-12-16,砷化鎵,2,3105,-4.37,False
2025-12-16,筆記型電腦,1,2387,-0.26,False
2025-12-16,筆記型電腦,2,2353,-0.56,False
2025-12-16,筆記型電腦,3,2357,-0.68,False
2025-12-16,網路通訊,1,2419,5.66,False
2025-12-16,網路通訊,2,8034,1.69,False
2025-12-16,網路通訊,3,3047,1.39,False
2025-12-16,網路通訊,4,3062,1.23,False
2025-12-16,網路通訊,5,3152,1.17,False
2025-12-16,航空,1,2610,0.0,False
2025-12-16,航空,2,2646,-0.22,False
2025-12-16,航空,3,2618,-0.56,False
2025-12-16,航空,4,6757,-0.59,False
2025-12-16,被動元件,1,6127,8.24,False
2025-12-16,被動元件,2,8043,4.92,False
2025-12-16,被動元件,3,6155,4.67,False
2025-12-16,被動元件,4,3236,2.24,False
2025-12-16,被動元件,5,5328,1.43,False
2025-12-16,記憶體,1,3060,1.58,False
2025-12-16,記憶體,2,2495,1.23,False
2025-12-16,記憶體,3,4768,0.92,False
2025-12-16,記憶體,4,5289,0.2,False
2025-12-16,記憶體,5,4973,0.15,False
2025-12-16,記憶體封測,1,6239,1.26,False
2025-12-16,記憶體封測,2,2329,0.51,False
2025-12-16,記憶體封測,3,2441,0.48,False
2025-12-16,設備儀器商,1,2360,1.43,False
2025-12-16,設備儀器商,2,8047,0.99,False
2025-12-16,設備儀器商,3,6667,0.72,False
2025-12-16,設備儀器商,4,3490,0.2,False
2025-12-16,設備儀器商,5,5493,0.11,False
2025-12-16,設計IP,1,3035,2.36,False
2025-12-16,設計IP,2,6531,0.52,False
2025-12-16,設計IP,3,8227,0.33,False
2025-12-16,設計IP,4,3661,0.32,False
2025-12-16,設計IP,5,6643,0.25,False
2025-12-16,貨櫃,1,2603,0.0,False
2025-12-16,貨櫃,2,2609,-0.19,False
2025-12-16,貨櫃,3,2615,-0.25,False
2025-12-16,車用零組件,1,1587,3.78,False
2025-12-16,車用零組件,2,3226,3.39,False
2025-12-16,車用零組件,3,3310,2.38,False
2025-12-16,車用零組件,4,3685,1.23,False
2025-12-16,車用零組件,5,1586,0.93,False
2025-12-16,車用電子,1,3552,1.23,False
2025-12-16,車用電子,2,5309,0.57,False
2025-12-16,車用電子,3,2312,0.43,False
2025-12-16,車用電子,4,2436,0.41,False
2025-12-16,車用電子,5,3306,0.0,False
2025-12-16,軍工,1,4916,0.69,False
2025-12-16,軍工,2,5284,0.48,False
2025-12-16,軍工,3,8033,0.35,False
2025-12-16,軍工,4,5009,0.16,False
2025-12-16,軍工,5,2645,0.0,False
2025-12-16,軸承,1,3548,0.22,False
2025-12-16,軸承,2,6805,0.0,False
2025-12-16,軸承,3,3376,-0.48,False
2025-12-16,連接器,1,3322,3.96,False
2025-12-16,連接器,2,6126,3.45,False
2025-12-16,連接器,3,8147,1.95,False
2025-12-16,連接器,4,6185,1.57,False
2025-12-16,連接器,5,3533,1.56,False
2025-12-16,連接線材,1,6133,5.41,False
2025-12-16,連接線材,2,3322,3.96,False
2025-12-16,連接線材,3,6134,3.17,False
2025-12-16,連接線材,4,6190,2.53,False
2025-12-16,連接線材,5,6290,1.39,False
2025-12-16,遊戲產業,1,3083,1.3,False
2025-12-16,遊戲產業,2,4916,0.69,False
2025-12-16,遊戲產業,3,3293,-0.14,False
2025-12-16,遊戲產業,4,4994,-0.31,False
2025-12-16,遊戲產業,5,6111,-0.34,False
2025-12-16,運動產業,1,8467,9.03,False
2025-12-16,運動產業,2,1736,-1.29,False
2025-12-16,重電,1,8104,6.8,False
2025-12-16,重電,2,5381,5.82,False
2025-12-16,重電,3,2371,3.8,False
2025-12-16,重電,4,8038,0.96,False
2025-12-16,重電,5,1519,0.5,False
2025-12-16,金控,1,2892,0.7,False
2025-12-16,金控,2,2884,0.61,False
2025-12-16,金控,3,2834,0.32,False
2025-12-16,金控,4,2838,0.26,False
2025-12-16,金控,5,2881,0.0,False
2025-12-16,鋼鐵,1,2007,1.72,False
2025-12-16,鋼鐵,2,2014,1.26,False
2025-12-16,鋼鐵,3,2027,1.07,False
2025-12-16,鋼鐵,4,2032,0.7,False
2025-12-16,鋼鐵,5,8930,0.65,False
2025-12-16,鑽孔,1,5498,8.67,False
2025-12-16,鑽孔,2,8074,6.58,False
2025-12-16,鑽孔,3,8074,6.58,False
2025-12-16,鑽孔,4,4577,0.17,False
2025-12-16,鑽孔,5,3167,-1.48,False
2025-12-16,電供,1,3058,5.05,False
2025-12-16,電供,2,2457,4.16,False
2025-12-16,電供,3,6282,3.63,False
2025-12-16,電供,4,2413,2.71,False
2025-12-16,電供,5,6203,0.58,False
2025-12-16,電信,1,4904,0.23,False
2025-12-16,電信,2,2412,0.0,False
2025-12-16,電信,3,3045,0.0,False
2025-12-16,電子化工材料,1,4722,1.17,False
2025-12-16,電子化工材料,2,3663,0.21,False
2025-12-16,電子化工材料,3,1727,0.13,False
2025-12-16,電子化工材料,4,3551,0.0,False
2025-12-16,電子化工材料,5,4749,0.0,False
2025-12-16,電線電纜,1,2440,7.34,False
2025-12-16,電線電纜,2,2061,0.78,False
2025-12-16,電線電纜,3,1608,0.26,False
2025-12-16,電線電纜,4,1616,0.18,False
2025-12-16,電線電纜,5,1618,-0.12,False
2025-12-16,電腦周邊設備,1,3060,1.58,False
2025-12-16,電腦周邊設備,2,3349,1.03,False
2025-12-16,電腦周邊設備,3,6188,0.0,False
2025-12-17,ABF,1,3037,0.93,False
2025-12-17,ABF,2,3189,0.36,False
2025-12-17,ABF,3,8046,-0.2,False
2025-12-17,BBU,1,3211,6.41,False
2025-12-17,BBU,2,3323,3.75,False
2025-12-17,BBU,3,6781,3.12,False
2025-12-17,BBU,4,6558,1.74,False
2025-12-17,BBU,5,3625,1.25,False
2025-12-17,CCL,1,6274,2.84,False
2025-12-17,CCL,2,2383,1.67,False
2025-12-17,CCL,3,8039,0.84,False
2025-12-17,CCL,4,2368,0.67,False
2025-12-17,CCL,5,4939,0.54,False
2025-12-17,CPO,1,4903,5.39,False
2025-12-17,CPO,2,6426,5.24,False
2025-12-17,CPO,3,3025,3.76,False
2025-12-17,CPO,4,6861,3.29,False
2025-12-17,CPO,5,6271,2.93,False
2025-12-17,FOPLP,1,3535,1.29,False
2025-12-17,FOPLP,2,8064,0.81,False
2025-12-17,FOPLP,3,5443,0.57,False
2025-12-17,FOPLP,4,3580,0.0,False
2025-12-17,FOPLP,5,2467,0.0,False
2025-12-17,IC 零組件通路商,1,3033,1.63,False
2025-12-17,IC 零組件通路商,2,3312,1.53,False
2025-12-17,IC 零組件通路商,3,3036,1.37,False
2025-12-17,IC 零組件通路商,4,3048,1.28,False
2025-12-17,IC 零組件通路商,5,3702,1.15,False
2025-12-17,IC封測,1,3372,2.75,False
2025-12-17,IC封測,2,4768,2.48,False
2025-12-17,IC封測,3,3264,1.12,False
2025-12-17,IC封測,4,3374,0.76,False
2025-12-17,IC封測,5,6257,0.73,False
2025-12-17,IC設計,1,3527,4.19,False
2025-12-17,IC設計,2,5468,2.66,False
2025-12-17,IC設計,3,6799,2.57,False
2025-12-17,IC設計,4,4961,2.17,False
2025-12-17,IC設計,5,6719,1.78,False
2025-12-17,LED,1,6164,9.92,True
2025-12-17,LED,2,1611,4.1,False
2025-12-17,LED,3,2340,3.85,False
2025-12-17,LED,4,6226,3.23,False
2025-12-17,LED,5,4972,2.45,False
2025-12-17,ODM,1,3706,1.62,False
2025-12-17,ODM,2,2324,1.36,False
2025-12-17,ODM,3,2356,1.18,False
2025-12-17,ODM,4,3231,0.72,False
2025-12-17,ODM,5,6669,0.6,False
2025-12-17,PCB 設備,1,3498,2.86,False
2025-12-17,PCB 設備,2,6727,2.36,False
2025-12-17,PCB 設備,3,4542,2.12,False
2025-12-17,PCB 設備,4,3030,1.5,False
2025-12-17,PCB 設備,5,2493,1.2,False
2025-12-17,TFT 面板,1,8240,2.43,False
2025-12-17,TFT 面板,2,6116,2.17,False
2025-12-17,TFT 面板,3,2409,1.33,False
2025-12-17,TFT 面板,4,3481,0.78,False
2025-12-17,TFT 面板,5,4960,0.36,False
2025-12-17,不織布,1,8929,3.36,False
2025-12-17,不鏽鋼,1,1605,3.23,False
2025-12-17,不鏽鋼,2,2034,1.99,False
2025-12-17,不鏽鋼,3,2025,1.47,False
2025-12-17,不鏽鋼,4,5009,0.32,False
2025-12-17,不鏽鋼,5,2027,0.27,False
2025-12-17,二極體,1,6411,1.05,False
2025-12-17,二極體,2,5425,0.94,False
2025-12-17,二極體,3,8261,0.81,False
2025-12-17,二極體,4,3675,0.78,False
2025-12-17,二極體,5,2481,0.75,False
2025-12-17,低軌衛星,1,6443,9.89,True
2025-12-17,低軌衛星,2,6568,9.87,True
2025-12-17,低軌衛星,3,6152,6.16,False
2025-12-17,低軌衛星,4,2485,5.03,False
2025-12-17,低軌衛星,5,6285,2.97,False
2025-12-17,保健品,1,3054,4.12,False
2025-12-17,保健品,2,6919,0.63,False
2025-12-17,保健品,3,4123,0.4,False
2025-12-17,保健品,4,3705,0.0,False
2025-12-17,光學鏡頭指標,1,3019,4.85,False
2025-12-17,光學鏡頭指標,2,4976,2.28,False
2025-12-17,光學鏡頭指標,3,3059,1.97,False
2025-12-17,光學鏡頭指標,4,3362,1.88,False
2025-12-17,光學鏡頭指標,5,6517,1.86,False
2025-12-17,光電,1,6164,9.92,True
2025-12-17,光電,2,3049,9.72,False
2025-12-17,光電,3,6916,5.41,False
2025-12-17,光電,4,3019,4.85,False
2025-12-17,光電,5,2406,3.89,False
2025-12-17,再生晶圓,1,1560,1.62,False
2025-12-17,再生晶圓,2,8028,0.3,False
2025-12-17,半導體封測材料,1,3305,3.08,False
2025-12-17,半導體封測材料,2,6548,0.99,False
2025-12-17,半導體設備,1,3467,9.9,True
2025-12-17,半導體設備,2,3178,9.89,True
2025-12-17,半導體設備,3,8027,4.63,False
2025-12-17,半導體設備,4,6196,2.73,False
2025-12-17,半導體設備,5,6788,1.87,False
2025-12-17,印刷電路板,1,6153,1.99,False
2025-12-17,印刷電路板,2,3044,1.84,False
2025-12-17,印刷電路板,3,5439,1.74,False
2025-12-17,印刷電路板,4,8155,1.52,False
2025-12-17,印刷電路板,5,3645,1.31,False
2025-12-17,回收焚化相關指標,1,8390,0.79,False
2025-12-17,回收焚化相關指標,2,8422,0.61,False
2025-12-17,回收焚化相關指標,3,9955,0.33,False
2025-12-17,回收焚化相關指標,4,6923,-1.43,False
2025-12-17,塑膠,1,1309,1.73,False
2025-12-17,塑膠,2,3294,1.13,False
2025-12-17,塑膠,3,1305,0.89,False
2025-12-17,塑膠,4,1301,0.87,False
2025-12-17,塑膠,5,4303,0.82,False
2025-12-17,太陽能,1,6443,9.89,True
2025-12-17,太陽能,2,3576,9.52,False
2025-12-17,太陽能,3,5483,5.45,False
2025-12-17,太陽能,4,2406,3.89,False
2025-12-17,太陽能,5,6244,3.79,False
2025-12-17,工具機,1,4513,4.34,False
2025-12-17,工具機,2,1590,1.06,False
2025-12-17,工具機,3,4510,0.62,False
2025-12-17,工具機,4,2049,0.51,False
2025-12-17,工具機,5,4526,0.0,False
2025-12-17,工業電腦,1,3594,2.35,False
2025-12-17,工業電腦,2,3022,1.36,False
2025-12-17,工業電腦,3,8076,1.32,False
2025-12-17,工業電腦,4,6166,0.9,False
2025-12-17,工業電腦,5,4916,0.9,False
2025-12-17,廠務,1,2404,5.29,False
2025-12-17,廠務,2,5536,3.34,False
2025-12-17,廠務,3,6139,2.85,False
2025-12-17,廠務,4,6903,1.81,False
2025-12-17,廠務,5,3402,1.59,False
2025-12-17,影像感測元件,1,4974,3.77,False
2025-12-17,成衣指標,1,4414,2.14,False
2025-12-17,成衣指標,2,1476,1.03,False
2025-12-17,成衣指標,3,8916,0.71,False
2025-12-17,成衣指標,4,2915,0.18,False
2025-12-17,房屋代銷與仲介,1,2540,3.15,False
2025-12-17,探針卡,1,6683,1.06,False
2025-12-17,探針卡,2,6217,0.39,False
2025-12-17,探針卡,3,6223,0.22,False
2025-12-17,探針卡,4,6515,-1.26,False
2025-12-17,探針卡,5,6510,-3.18,False
2025-12-17,散熱,1,3324,1.92,False
2025-12-17,散熱,2,3338,1.73,False
2025-12-17,散熱,3,2421,1.64,False
2025-12-17,散熱,4,3013,1.52,False
2025-12-17,散熱,5,6805,1.01,False
2025-12-17,散裝,1,2605,2.52,False
2025-12-17,散裝,2,2612,1.46,False
2025-12-17,散裝,3,2637,1.21,False
2025-12-17,散裝,4,2641,0.97,False
2025-12-17,散裝,5,2606,0.97,False
2025-12-17,晶圓代工,1,2303,1.83,False
2025-12-17,晶圓代工,2,5347,1.41,False
2025-12-17,晶圓代工,3,2330,0.7,False
2025-12-17,板卡,1,3515,2.04,False
2025-12-17,板卡,2,2376,1.06,False
2025-12-17,板卡,3,2399,0.62,False
2025-12-17,板卡,4,2377,0.49,False
2025-12-17,板卡,5,2465,0.0,False
2025-12-17,模具沖壓,1,5243,1.76,False
2025-12-17,模具沖壓,2,4545,1.71,False
2025-12-17,模具沖壓,3,1586,0.76,False
2025-12-17,模具沖壓,4,2476,0.68,False
2025-12-17,模具沖壓,5,5284,0.5,False
2025-12-17,機器人,1,3019,4.85,False
2025-12-17,機器人,2,3708,1.88,False
2025-12-17,機器人,3,5392,1.78,False
2025-12-17,機器人,4,4555,1.67,False
2025-12-17,機器人,5,6209,1.53,False
2025-12-17,機殼,1,2474,3.22,False
2025-12-17,機殼,2,5426,2.28,False
2025-12-17,機殼,3,3013,1.52,False
2025-12-17,機殼,4,6117,1.26,False
2025-12-17,機殼,5,2354,0.98,False
2025-12-17,水泥,1,8936,1.57,False
2025-12-17,水泥,2,9945,0.5,False
2025-12-17,水泥,3,2504,0.28,False
2025-12-17,水泥,4,1101,0.0,False
2025-12-17,水泥,5,1102,-0.27,False
2025-12-17,滑軌,1,2059,0.56,False
2025-12-17,滑軌,2,6584,0.31,False
2025-12-17,營建,1,5522,8.58,False
2025-12-17,營建,2,1442,4.93,False
2025-12-17,營建,3,5508,3.89,False
2025-12-17,營建,4,6177,3.88,False
2025-12-17,營建,5,2520,3.47,False
2025-12-17,特化,1,4768,2.48,False
2025-12-17,特化,2,4772,1.02,False
2025-12-17,特化,3,1727,0.92,False
2025-12-17,特化,4,5234,0.92,False
2025-12-17,特化,5,4749,0.52,False
2025-12-17,玻纖布,1,1802,1.59,False
2025-12-17,玻纖布,2,1815,0.98,False
2025-12-17,玻纖布,3,5340,0.49,False
2025-12-17,玻纖布,4,1303,0.17,False
2025-12-17,生技醫療,1,4147,4.09,False
2025-12-17,生技醫療,2,1784,3.9,False
2025-12-17,生技醫療,3,6861,3.29,False
2025-12-17,生技醫療,4,1786,2.02,False
2025-12-17,生技醫療,5,4174,1.46,False
2025-12-17,生物製劑,1,4147,4.09,False
2025-12-17,生物製劑,2,4174,1.46,False
2025-12-17,生物製劑,3,6541,1.16,False
2025-12-17,生物製劑,4,4133,1.09,False
2025-12-17,生物製劑,5,4142,0.78,False
2025-12-17,矽晶圓指標,1,6488,7.68,False
2025-12-17,矽晶圓指標,2,6182,6.81,False
2025-12-17,矽晶圓指標,3,5483,5.45,False
2025-12-17,矽晶圓指標,4,3707,5.21,False
2025-12-17,矽晶圓指標,5,3016,4.43,False
2025-12-17,砷化鎵,1,3105,2.39,False
2025-12-17,砷化鎵,2,2455,1.52,False
2025-12-17,砷化鎵,3,8086,0.0,False
2025-12-17,筆記型電腦,1,2353,2.27,False
2025-12-17,筆記型電腦,2,2387,1.93,False
2025-12-17,筆記型電腦,3,2362,1.11,False
2025-12-17,筆記型電腦,4,2364,1.05,False
2025-12-17,筆記型電腦,5,2357,-0.17,False
2025-12-17,網路通訊,1,3152,7.34,False
2025-12-17,網路通訊,2,6152,6.16,False
2025-12-17,網路通訊,3,3684,5.08,False
2025-12-17,網路通訊,4,2444,5.02,False
2025-12-17,網路通訊,5,6285,2.97,False
2025-12-17,航空,1,2646,1.08,False
2025-12-17,航空,2,2618,0.98,False
2025-12-17,航空,3,2610,0.77,False
2025-12-17,被動元件,1,3624,3.25,False
2025-12-17,被動元件,2,6155,2.91,False
2025-12-17,被動元件,3,8121,2.36,False
2025-12-17,被動元件,4,6127,2.3,False
2025-12-17,被動元件,5,4760,1.98,False
2025-12-17,記憶體,1,2451,4.41,False
2025-12-17,記憶體,2,4967,3.41,False
2025-12-17,記憶體,3,6265,2.53,False
2025-12-17,記憶體,4,4768,2.48,False
2025-12-17,記憶體,5,8150,2.4,False
2025-12-17,記憶體封測,1,2329,1.95,False
2025-12-17,記憶體封測,2,6239,1.61,False
2025-12-17,記憶體封測,3,2441,-0.61,False
2025-12-17,設備儀器商,1,3219,3.68,False
2025-12-17,設備儀器商,2,6739,1.61,False
2025-12-17,設備儀器商,3,6125,1.58,False
2025-12-17,設備儀器商,4,6207,1.16,False
2025-12-17,設備儀器商,5,6215,0.97,False
2025-12-17,設計IP,1,3443,0.99,False
2025-12-17,設計IP,2,6531,0.93,False
2025-12-17,設計IP,3,3035,0.87,False
2025-12-17,設計IP,4,3661,0.66,False
2025-12-17,設計IP,5,6643,0.51,False
2025-12-17,貨櫃,1,2615,1.02,False
2025-12-17,貨櫃,2,2603,0.82,False
2025-12-17,貨櫃,3,2609,0.39,False
2025-12-17,車用零組件,1,4569,6.1,False
2025-12-17,車用零組件,2,1587,4.32,False
2025-12-17,車用零組件,3,3226,3.41,False
2025-12-17,車用零組件,4,6605,1.79,False
2025-12-17,車用零組件,5,5392,1.78,False
2025-12-17,車用電子,1,2312,3.42,False
2025-12-17,車用電子,2,3552,2.83,False
2025-12-17,車用電子,3,4919,2.35,False
2025-12-17,車用電子,4,2436,1.45,False
2025-12-17,車用電子,5,4915,1.31,False
2025-12-17,軍工,1,5314,2.41,False
2025-12-17,軍工,2,6517,1.86,False
2025-12-17,軍工,3,8033,1.79,False
2025-12-17,軍工,4,6895,1.79,False
2025-12-17,軍工,5,6753,1.55,False
2025-12-17,軸承,1,6805,1.01,False
2025-12-17,軸承,2,3548,0.78,False
2025-12-17,軸承,3,3376,0.48,False
2025-12-17,軸承,4,1582,0.16,False
2025-12-17,連接器,1,6126,2.77,False
2025-12-17,連接器,2,3533,1.95,False
2025-12-17,連接器,3,2392,1.06,False
2025-12-17,連接器,4,3689,1.01,False
2025-12-17,連接器,5,3217,0.95,False
2025-12-17,連接線材,1,6190,7.17,False
2025-12-17,連接線材,2,6134,3.21,False
2025-12-17,連接線材,3,3665,1.74,False
2025-12-17,連接線材,4,6290,1.42,False
2025-12-17,連接線材,5,3550,0.8,False
2025-12-17,遊戲產業,1,6111,4.47,False
2025-12-17,遊戲產業,2,3546,1.91,False
2025-12-17,遊戲產業,3,5263,1.06,False
2025-12-17,遊戲產業,4,4916,0.9,False
2025-12-17,遊戲產業,5,3293,0.43,False
2025-12-17,重電,1,8038,1.67,False
2025-12-17,重電,2,1503,0.9,False
2025-12-17,重電,3,1514,0.71,False
2025-12-17,重電,4,1513,0.68,False
2025-12-17,重電,5,1529,0.52,False
2025-12-17,金控,1,2891,2.89,False
2025-12-17,金控,2,2887,2.74,False
2025-12-17,金控,3,2890,2.67,False
2025-12-17,金控,4,2892,1.9,False
2025-12-17,金控,5,2883,1.75,False
2025-12-17,鋼鐵,1,2034,1.99,False
2025-12-17,鋼鐵,2,2025,1.47,False
2025-12-17,鋼鐵,3,2022,1.21,False
2025-12-17,鋼鐵,4,3004,0.93,False
2025-12-17,鋼鐵,5,2031,0.4,False
2025-12-17,鑽孔,1,5498,3.25,False
2025-12-17,鑽孔,2,8021,3.15,False
2025-12-17,鑽孔,3,4577,0.73,False
2025-12-17,鑽孔,4,3167,0.67,False
2025-12-17,鑽孔,5,6234,0.41,False
2025-12-17,電供,1,6412,3.0,False
2025-12-17,電供,2,3058,2.25,False
2025-12-17,電供,3,3002,1.67,False
2025-12-17,電供,4,2301,1.32,False
2025-12-17,電供,5,6282,0.84,False
2025-12-17,電信,1,6561,1.15,False
2025-12-17,電信,2,3045,0.48,False
2025-12-17,電信,3,4904,-0.23,False
2025-12-17,電信,4,2412,-0.38,False
2025-12-17,電子化工材料,1,1727,0.92,False
2025-12-17,電子化工材料,2,5234,0.92,False
2025-12-17,電子化工材料,3,1785,0.82,False
2025-12-17,電子化工材料,4,4749,0.52,False
2025-12-17,電子化工材料,5,1717,0.39,False
2025-12-17,電線電纜,1,1605,3.23,False
2025-12-17,電線電纜,2,3622,1.69,False
2025-12-17,電線電纜,3,1618,0.97,False
2025-12-17,電線電纜,4,1609,0.4,False
2025-12-17,電線電纜,5,1608,0.0,False
2025-12-17,非鐵金屬,1,4558,1.77,False
2025-12-17,非鐵金屬,2,2009,0.35,False
2025-12-17,非鐵金屬,3,2027,0.27,False
2025-12-17,食品,1,1702,0.26,False
2025-12-17,食品,2,1210,0.2,False
2025-12-17,食品,3,1216,0.13,False
2025-12-17,食品,4,1215,-0.71,False
2025-12-18,ABF,1,3189,0.0,False
2025-12-18,ABF,2,3037,-0.71,False
2025-12-18,ABF,3,8046,-1.44,False
2025-12-18,BBU,1,3323,7.27,False
2025-12-18,BBU,2,6558,4.63,False
2025-12-18,BBU,3,4931,0.58,False
2025-12-18,BBU,4,6781,0.38,False
2025-12-18,BBU,5,3625,0.0,False
2025-12-18,CCL,1,4989,1.01,False
2025-12-18,CCL,2,4939,0.83,False
2025-12-18,CCL,3,6274,0.0,False
2025-12-18,CCL,4,6213,-0.46,False
2025-12-18,CCL,5,2383,-1.0,False
2025-12-18,CPO,1,4971,2.25,False
2025-12-18,CPO,2,6271,1.63,False
2025-12-18,CPO,3,3081,0.17,False
2025-12-18,CPO,4,6830,0.0,False
2025-12-18,CPO,5,6442,-0.41,False
2025-12-18,FOPLP,1,3535,-0.33,False
2025-12-18,FOPLP,2,3663,-0.89,False
2025-12-18,FOPLP,3,2467,-1.29,False
2025-12-18,FOPLP,4,5443,-1.39,False
2025-12-18,FOPLP,5,8064,-2.01,False
2025-12-18,IC 零組件通路商,1,3209,0.95,False
2025-12-18,IC 零組件通路商,2,3036,0.34,False
2025-12-18,IC 零組件通路商,3,3702,0.33,False
2025-12-18,IC 零組件通路商,4,3033,0.33,False
2025-12-18,IC 零組件通路商,5,3028,-0.26,False
2025-12-18,IC封測,1,3372,3.96,False
2025-12-18,IC封測,2,6261,0.75,False
2025-12-18,IC封測,3,6147,0.19,False
2025-12-18,IC封測,4,2369,0.0,False
2025-12-18,IC封測,5,8162,-0.15,False
2025-12-18,IC設計,1,6494,1.25,False
2025-12-18,IC設計,2,6716,0.74,False
2025-12-18,IC設計,3,3034,0.66,False
2025-12-18,IC設計,4,6719,0.51,False
2025-12-18,IC設計,5,6684,0.19,False
2025-12-18,LED,1,2491,5.71,False
2025-12-18,LED,2,6164,2.26,False
2025-12-18,LED,3,3066,1.44,False
2025-12-18,LED,4,2393,0.78,False
2025-12-18,LED,5,6278,0.73,False
2025-12-18,ODM,1,3231,0.36,False
2025-12-18,ODM,2,2324,0.34,False
2025-12-18,ODM,3,2356,-0.12,False
2025-12-18,ODM,4,4938,-0.29,False
2025-12-18,ODM,5,2382,-0.38,False
2025-12-18,PCB 設備,1,4542,0.0,False
2025-12-18,PCB 設備,2,3563,-0.21,False
2025-12-18,PCB 設備,3,2493,-0.51,False
2025-12-18,PCB 設備,4,6664,-0.53,False
2025-12-18,PCB 設備,5,3498,-1.14,False
2025-12-18,TFT 面板,1,4960,0.74,False
2025-12-18,TFT 面板,2,2409,0.0,False
2025-12-18,TFT 面板,3,3481,0.0,False
2025-12-18,TFT 面板,4,6116,-0.4,False
2025-12-18,TFT 面板,5,6405,-0.4,False
2025-12-18,不鏽鋼,1,2027,0.28,False
2025-12-18,不鏽鋼,2,2034,0.25,False
2025-12-18,不鏽鋼,3,5009,-0.48,False
2025-12-18,不鏽鋼,4,1605,-0.5,False
2025-12-18,二極體,1,2481,1.77,False
2025-12-18,二極體,2,5425,-0.19,False
2025-12-18,二極體,3,8261,-0.77,False
2025-12-18,二極體,4,6435,-0.88,False
2025-12-18,二極體,5,3675,-1.5,False
2025-12-18,低軌衛星,1,3138,1.86,False
2025-12-18,低軌衛星,2,6271,1.63,False
2025-12-18,低軌衛星,3,2485,1.52,False
2025-12-18,低軌衛星,4,2313,0.95,False
2025-12-18,低軌衛星,5,6568,0.39,False
2025-12-18,光學鏡頭指標,1,3441,-0.52,False
2025-12-18,光學鏡頭指標,2,3059,-0.73,False
2025-12-18,光學鏡頭指標,3,3630,-0.87,False
2025-12-18,光學鏡頭指標,4,3406,-0.96,False
2025-12-18,光學鏡頭指標,5,3504,-0.97,False
2025-12-18,光電,1,2491,5.71,False
2025-12-18,光電,2,6120,4.23,False
2025-12-18,光電,3,6164,2.26,False
2025-12-18,光電,4,2323,0.96,False
2025-12-18,光電,5,2393,0.78,False
2025-12-18,再生晶圓,1,8028,0.91,False
2025-12-18,再生晶圓,2,1560,-0.82,False
2025-12-18,半導體封測材料,1,2351,-0.4,False
2025-12-18,半導體封測材料,2,6548,-1.34,False
2025-12-18,半導體封測材料,3,3305,-1.83,False
2025-12-18,半導體設備,1,3581,3.13,False
2025-12-18,半導體設備,2,3178,3.11,False
2025-12-18,半導體設備,3,6788,2.75,False
2025-12-18,半導體設備,4,6909,1.71,False
2025-12-18,半導體設備,5,8091,0.43,False
