date,stock_id,stock_name,close,avg_amount_20d,big_amount,today_amount
2026-01-26,8131,福懋科,77.6,1666088887.1,6500000,3028058861.0
2026-01-27,1301,台塑,48.8,1293622095.15,5000000,4262339613.0
2026-01-27,1326,台化,38.95,652951962.05,2500000,1712310954.0
2026-01-27,2337,旺宏,76.2,9461103437.7,38000000,15383462979.0
2026-01-27,2367,燿華,48.5,3226813508.45,13000000,6915331377.0
2026-01-27,2486,一詮,116.0,877678246.45,3500000,3487147479.0
2026-01-27,3006,晶豪科,156.0,2383115560.95,9500000,4161618032.0
2026-01-27,3260,威剛,345.5,3461393532.65,14000000,4499586896.0
2026-01-27,3715,定穎投控,155.5,6426254823.35,26000000,9910344710.0
2026-01-27,6209,今國光,73.4,556544746.2,2000000,725619600.0
2026-01-27,6217,中探針,67.3,669183964.75,2500000,1762548358.0
2026-01-27,6446,藥華藥,660.0,1713404381.9,7000000,4687888643.0
2026-01-27,6640,均華,790.0,554380475.3,2000000,887364278.0
2026-01-27,8110,華東,83.0,4821486175.3,19000000,4893233455.0
2026-01-27,8131,福懋科,85.3,1752736330.25,7000000,4512691339.0
2026-01-28,2303,聯電,76.2,12915036406.2,50000000,37015256480.0
2026-01-28,2363,矽統,60.5,505894198.15,2000000,2435100944.0
2026-01-28,2486,一詮,127.5,1041260661.2,4000000,5202527311.0
2026-01-28,3163,波若威,424.5,1447266230.6,6000000,8352671016.0
2026-01-28,3189,景碩,228.5,7224999191.35,29000000,7209176516.0
2026-01-28,4967,十銓,248.0,3418093204.6,14000000,7473509431.0
2026-01-28,4971,IET-KY,363.0,1603134696.7,6500000,1892089691.0
2026-01-28,4989,榮科,63.0,1526533284.05,6000000,1131792275.0
2026-01-28,5347,世界,159.5,5383404531.55,22000000,6276026141.0
2026-01-28,5498,凱崴,67.3,1059922629.9,4000000,1074460320.0
2026-01-28,6415,矽力*-KY,287.5,2608820501.05,10000000,4891064373.0
2026-01-29,1503,士電,246.0,1618712620.85,6500000,3675206682.0
2026-01-29,1717,長興,67.3,4083251195.7,16000000,2538665152.0
2026-01-29,2337,旺宏,83.8,11257812675.95,45000000,17368049607.0
2026-01-29,2344,華邦電,127.0,16863703994.55,50000000,22925295243.0
2026-01-29,3006,晶豪科,166.0,2509427068.6,10000000,5955782385.0
2026-01-29,3081,聯亞,900.0,2677254268.5,11000000,7350040088.0
2026-01-29,3149,正達,60.2,1000819603.5,4000000,1275946093.0
2026-01-29,3163,波若威,466.5,1833433824.9,7500000,7002156769.0
2026-01-29,4977,眾達-KY,138.0,523603942.85,2000000,1807540028.0
2026-01-29,4979,華星光,322.0,6737804751.95,27000000,16699003615.0
2026-01-29,6265,方土昶,48.8,603907498.95,2500000,1063346252.0
2026-01-29,6485,點序,124.5,773516438.15,3000000,1274125658.0
2026-01-29,6770,力積電,65.4,11060818731.85,44000000,23172906909.0
2026-01-30,2337,旺宏,92.1,11935752703.9,48000000,41855553944.0
2026-01-30,3081,聯亞,990.0,3029681133.8,12000000,6920725873.0
2026-01-30,6706,惠特,127.0,899963542.7,3500000,1776392175.0
2026-02-02,2408,南亞科,326.5,18178586941.2,50000000,40403420894.0
2026-02-02,3006,晶豪科,195.0,2944856366.4,12000000,11479087388.0
2026-02-02,3037,欣興,378.5,15007966796.15,50000000,27899931914.0
2026-02-02,3189,景碩,252.0,8391344727.85,34000000,18738030317.0
2026-02-02,4958,臻鼎-KY,195.5,3459865489.45,14000000,11103583834.0
2026-02-02,6683,雍智科技,576.0,557806889.05,2000000,1057437020.0
2026-02-02,8096,擎亞,76.3,741130405.55,3000000,3950920251.0
2026-02-03,3363,上詮,458.0,1520882443.25,6000000,5093965755.0
2026-02-03,5309,系統電,66.8,814047770.5,3500000,1112190821.0
2026-02-03,6683,雍智科技,633.0,600229314.0,2500000,1709070643.0
2026-02-04,1815,富喬,95.7,8786037878.65,35000000,5939656154.0
2026-02-04,2367,燿華,54.1,5571709146.2,22000000,7967403168.0
2026-02-04,2455,全新,172.0,2505121710.9,10000000,2682670675.0
2026-02-04,2467,志聖,266.5,677413274.2,2500000,1947068397.0
2026-02-04,5498,凱崴,62.1,845164856.25,3500000,421105413.0
2026-02-04,6217,中探針,64.7,925041427.45,3500000,1105566465.0
2026-02-04,6683,雍智科技,696.0,674013340.8,2500000,634311016.0
2026-02-04,8074,鉅橡,65.0,932539977.1,3500000,279614513.0
2026-02-05,2367,燿華,59.5,5915007417.3,24000000,7511797890.0
2026-02-05,2409,友達,15.15,5674238982.7,23000000,2855180827.0
2026-02-05,2485,兆赫,45.25,1283192732.1,5000000,3712005300.0
2026-02-05,3189,景碩,270.5,9872174042.8,39000000,20779608536.0
2026-02-05,3481,群創,23.0,9745047303.75,39000000,10386538253.0
2026-02-05,3693,營邦,423.5,576283756.3,2500000,1718902840.0
2026-02-05,3715,定穎投控,157.5,6651607977.75,27000000,8718839487.0
2026-02-05,4958,臻鼎-KY,199.0,4950036861.0,20000000,11526229055.0
2026-02-05,4991,環宇-KY,265.5,897003819.3,3500000,4570594120.0
2026-02-05,6213,聯茂,118.0,1185869812.45,4500000,1670817694.0
2026-02-05,6271,同欣電,157.0,1127322636.5,4500000,1850425960.0
2026-02-05,6770,力積電,65.6,14348854057.95,50000000,14277794346.0
2026-02-06,2406,國碩,32.65,796156843.65,3000000,2296579884.0
2026-02-06,3535,晶彩科,109.0,957784736.8,4000000,1934188203.0
2026-02-06,4991,環宇-KY,292.0,1118411139.85,4500000,4221345132.0
2026-02-06,6706,惠特,127.0,714187010.2,3000000,469884506.0
2026-02-09,3167,大量,229.0,1467698627.2,6000000,3388081221.0
2026-02-09,8271,宇瞻,112.5,1639353750.65,6500000,1296563987.0
2026-02-10,1326,台化,42.95,1606852012.3,6500000,1848377378.0
2026-02-10,2337,旺宏,88.8,14752891653.45,50000000,11079539932.0
2026-02-10,2344,華邦電,107.5,16368033051.8,50000000,16426279024.0
2026-02-10,3149,正達,53.7,1159960924.8,4500000,478891115.0
2026-02-10,3167,大量,251.5,1565623005.6,6500000,2179850089.0
2026-02-10,5289,宜鼎,782.0,2922818973.55,12000000,3935700822.0
2026-02-10,5351,鈺創,57.5,1026972660.4,4000000,309895872.0
2026-02-10,6217,中探針,62.2,1033640286.05,4000000,508267951.0
2026-02-10,8042,金山電,57.4,605843680.15,2500000,129748140.0
2026-02-10,8271,宇瞻,123.5,1360079699.15,5500000,1183442605.0
2026-02-10,8996,,883.0,2799541787.65,11000000,2641679614.0
2026-02-11,2363,矽統,54.4,886971882.15,3500000,1003519314.0
2026-02-11,2455,全新,190.0,2851084673.55,11000000,5396238340.0
2026-02-11,3532,台勝科,151.0,1081775342.4,4500000,1178843091.0
2026-02-23,1802,台玻,47.05,5448488764.8,22000000,4288572692.0
2026-02-23,1815,富喬,96.6,9297496144.85,37000000,7626622112.0
2026-02-23,2337,旺宏,98.5,16255775725.8,50000000,33429663267.0
2026-02-23,4989,榮科,50.2,1206884028.0,5000000,409593537.0
2026-02-23,5475,德宏,163.0,511961953.1,2000000,880534040.0
2026-02-24,1560,中砂,467.5,1166633220.9,4500000,2672328166.0
2026-02-24,1802,台玻,51.7,5587543677.6,22000000,6882041082.0
2026-02-24,1815,富喬,106.0,9430361407.15,38000000,10209686520.0
2026-02-24,2313,華通,205.0,16020678463.15,50000000,12385579384.0
2026-02-24,2327,國巨*,281.5,11691609670.65,47000000,10252428432.0
2026-02-24,2489,瑞軒,29.8,591325616.7,2500000,462444913.0
2026-02-24,2492,華新科,135.5,2460034824.6,10000000,1020284183.0
2026-02-24,3037,欣興,405.5,23391118261.1,50000000,20820021118.0
2026-02-24,3105,穩懋,270.5,6348588502.35,25000000,10173510245.0
2026-02-24,3189,景碩,292.0,12202332576.05,49000000,6720838389.0
2026-02-24,3363,上詮,501.0,2022266721.4,8000000,2756303525.0
2026-02-24,4958,臻鼎-KY,195.5,5828210049.4,23000000,6083987028.0
2026-02-24,4979,華星光,357.5,8884020960.05,36000000,8830600573.0
2026-02-24,4989,榮科,55.2,1087057487.4,4500000,221327104.0
2026-02-24,5475,德宏,179.0,544288504.45,2000000,1036955722.0
2026-02-24,6163,華電網,56.6,580665998.95,2500000,197752293.0
2026-02-24,6217,中探針,70.5,1147942244.65,4500000,1410375227.0
2026-02-24,6244,茂迪,28.05,552518644.3,2000000,1084225359.0
2026-02-24,6451,訊芯-KY,182.5,699338257.4,3000000,497515090.0
2026-02-24,8021,尖點,223.0,2429078772.25,9500000,2547079200.0
2026-02-24,8046,南電,457.5,5591354152.8,22000000,2849133715.0
2026-02-25,1802,台玻,56.8,5521694898.75,22000000,13406012715.0
2026-02-25,2313,華通,225.5,15747807042.0,50000000,24600083939.0
2026-02-25,2337,旺宏,113.5,18753859229.5,50000000,13358597686.0
2026-02-25,2367,燿華,61.2,6946269580.05,28000000,6133959504.0
2026-02-25,2489,瑞軒,32.75,611559646.05,2500000,317183336.0
2026-02-25,2492,華新科,149.0,2392183818.55,9500000,2907998038.0
2026-02-25,3037,欣興,446.0,24051540478.7,50000000,37149068836.0
2026-02-25,3105,穩懋,297.5,6550555200.95,26000000,4443163849.0
2026-02-25,3189,景碩,321.0,12317262400.1,49000000,10609943332.0
2026-02-25,3363,上詮,551.0,2138609727.15,8500000,1980635609.0
2026-02-25,4977,眾達-KY,143.5,1014730669.7,4000000,1571317039.0
2026-02-25,4979,華星光,393.0,9229570313.95,37000000,6272400573.0
2026-02-25,4989,榮科,60.7,946846837.2,4000000,1159127064.0
2026-02-25,5347,世界,137.5,6434979797.4,26000000,6044201826.0
2026-02-25,5475,德宏,196.5,575544993.2,2500000,758064743.0
2026-02-25,6187,萬潤,467.5,754763965.9,3000000,3539210552.0
2026-02-25,6213,聯茂,133.5,1469936839.15,6000000,4368628464.0
2026-02-25,6217,中探針,77.5,1212732352.9,5000000,780380878.0
2026-02-25,6244,茂迪,30.85,592855524.25,2500000,631316498.0
2026-02-25,6451,訊芯-KY,200.5,721681416.0,3000000,1179232978.0
2026-02-25,6706,惠特,125.5,706751179.25,3000000,896135308.0
2026-02-25,6770,力積電,73.7,17005316897.7,50000000,23977646265.0
2026-02-25,8021,尖點,245.0,2323944607.45,9500000,4084976986.0
2026-02-25,8046,南電,503.0,5466517635.65,22000000,7190863813.0
2026-02-25,8358,金居,300.5,2295520907.95,9000000,15497331245.0
2026-02-26,1301,台塑,53.4,2262488247.85,9000000,5521795840.0
2026-02-26,1326,台化,49.2,1895144988.55,7500000,4141724862.0
2026-02-26,2489,瑞軒,36.0,624451554.6,2500000,540685404.0
2026-02-26,3535,晶彩科,116.0,1059439553.8,4000000,835384400.0
2026-02-26,3576,聯合再生,20.1,523377100.0,2000000,749236486.0
2026-02-26,3693,營邦,413.0,689586666.95,3000000,462952740.0
2026-02-26,4977,眾達-KY,157.5,1081398543.8,4500000,1315968941.0
2026-02-26,5475,德宏,216.0,550036654.9,2000000,1778990759.0
2026-02-26,6213,聯茂,146.5,1650682072.15,6500000,5378763265.0
2026-02-26,6217,中探針,85.2,1236972800.5,5000000,255087507.0
2026-02-26,6271,同欣電,189.0,1619361529.1,6500000,3821767417.0
2026-02-26,6830,汎詮,259.5,593395211.6,2500000,731070852.0
2026-02-26,8046,南電,553.0,5389583778.95,22000000,14651156337.0
2026-02-26,8150,南茂,65.0,2648180456.5,11000000,5198967581.0
